2.943994115263094176e-08	4.560460460460460581e+02
2.958462804858938700e-08	4.563563563563563434e+02
2.973024268103626421e-08	4.566666666666666288e+02
2.987630510475894737e-08	4.569769769769769709e+02
3.002307653133494144e-08	4.572872872872873131e+02
3.017052337177777168e-08	4.575975975975975985e+02
3.031845801112444202e-08	4.579079079079078838e+02
3.046729818531280922e-08	4.582182182182182260e+02
3.061640247383000248e-08	4.585285285285285681e+02
3.076664492685858207e-08	4.588388388388388535e+02
3.091711605664688552e-08	4.591491491491491388e+02
3.106857902373713876e-08	4.594594594594594810e+02
3.122046391708892109e-08	4.597697697697697663e+02
3.137311594909806756e-08	4.600800800800800516e+02
3.152642361755801021e-08	4.603903903903903938e+02
3.168027122191859569e-08	4.607007007007007360e+02
3.183501070510070200e-08	4.610110110110110213e+02
3.199006040700334449e-08	4.613213213213213066e+02
3.214624077259108531e-08	4.616316316316316488e+02
3.230265591513923424e-08	4.619419419419419341e+02
3.246012945873076222e-08	4.622522522522522195e+02
3.261799712479430084e-08	4.625625625625625617e+02
3.277669244804902010e-08	4.628728728728729038e+02
3.293602177176127307e-08	4.631831831831831892e+02
3.309594547090248748e-08	4.634934934934934745e+02
3.325674561446624037e-08	4.638038038038038167e+02
3.341790430347553778e-08	4.641141141141141020e+02
3.358018445716285834e-08	4.644244244244243873e+02
3.374270556820957492e-08	4.647347347347347295e+02
3.390635414993243480e-08	4.650450450450450717e+02
3.407036706859900922e-08	4.653553553553553570e+02
3.423527058868363857e-08	4.656656656656656423e+02
3.440078457169219096e-08	4.659759759759759845e+02
3.456694971515289659e-08	4.662862862862863267e+02
3.473397404729477632e-08	4.665965965965965552e+02
3.490140751690397697e-08	4.669069069069068973e+02
3.506995151104013326e-08	4.672172172172172395e+02
3.523874272313278524e-08	4.675275275275275249e+02
3.540873302438893122e-08	4.678378378378378102e+02
3.557905585235862538e-08	4.681481481481481524e+02
3.575033469462966387e-08	4.684584584584584945e+02
3.592219851778711062e-08	4.687687687687687799e+02
3.609477267487809991e-08	4.690790790790790652e+02
